Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
Portugal,PRT,2021-08-20,79.43,
Portugal,PRT,2021-08-21,79.98,
Portugal,PRT,2021-08-22,81.22,
Portugal,PRT,2021-08-23,81.69,
Portugal,PRT,2021-08-24,82.23,
Portugal,PRT,2021-08-25,82.7,
Portugal,PRT,2021-08-26,83.17,
Portugal,PRT,2021-08-27,83.58,
Portugal,PRT,2021-08-28,83.94,
Portugal,PRT,2021-08-29,84.68,
Portugal,PRT,2021-08-30,84.99,
Portugal,PRT,2021-08-31,85.3,
Portugal,PRT,2021-09-01,85.53,
Portugal,PRT,2021-09-02,85.73,
Portugal,PRT,2021-09-03,85.97,
Portugal,PRT,2021-09-05,86.32,
Portugal,PRT,2021-09-06,86.44,
Portugal,PRT,2021-09-07,86.56,
Portugal,PRT,2021-09-08,86.67,
Portugal,PRT,2021-09-09,86.76,
Portugal,PRT,2021-09-10,86.88,
Portugal,PRT,2021-09-11,86.99,
Portugal,PRT,2021-09-12,87.08,
Portugal,PRT,2021-09-13,87.14,
Portugal,PRT,2021-09-14,87.23,
Portugal,PRT,2021-09-20,87.43,
Portugal,PRT,2021-09-21,87.71,
Portugal,PRT,2021-09-22,87.77,
Portugal,PRT,2021-09-26,87.81,
Portugal,PRT,2021-09-27,87.99,
Portugal,PRT,2021-10-04,88.22,
Portugal,PRT,2021-10-11,88.38,
Portugal,PRT,2021-10-18,88.55,
Portugal,PRT,2021-10-25,88.69,
Portugal,PRT,2021-11-01,88.82,
Portugal,PRT,2021-11-08,88.91,
Portugal,PRT,2021-11-15,89.04,
Qatar,QAT,2021-02-17,3.41,
Qatar,QAT,2021-04-29,33.17,
Qatar,QAT,2021-04-30,33.77,
Qatar,QAT,2021-05-01,34.22,
Qatar,QAT,2021-05-02,34.7,
Qatar,QAT,2021-05-03,35.19,
Qatar,QAT,2021-05-04,35.73,
Qatar,QAT,2021-05-05,36.32,
Qatar,QAT,2021-05-06,36.87,
Qatar,QAT,2021-05-07,37.36,
Qatar,QAT,2021-05-08,37.66,
Qatar,QAT,2021-05-09,38.08,
Qatar,QAT,2021-05-10,38.46,
Qatar,QAT,2021-05-11,38.83,
Qatar,QAT,2021-05-12,39.24,
Qatar,QAT,2021-05-13,39.59,
Qatar,QAT,2021-05-14,39.89,
Qatar,QAT,2021-05-15,40.19,
Qatar,QAT,2021-05-16,40.63,
Qatar,QAT,2021-05-17,41.18,
Qatar,QAT,2021-05-18,41.7,
Qatar,QAT,2021-05-19,42.32,
Qatar,QAT,2021-05-20,43.06,
Qatar,QAT,2021-05-21,43.97,
Qatar,QAT,2021-05-23,45.09,
Qatar,QAT,2021-05-24,45.79,
Qatar,QAT,2021-05-25,46.46,
Qatar,QAT,2021-05-26,47.14,
Qatar,QAT,2021-05-27,47.8,
Qatar,QAT,2021-05-28,48.46,
Qatar,QAT,2021-05-29,48.8,
Qatar,QAT,2021-05-30,49.27,
Qatar,QAT,2021-05-31,49.88,
Qatar,QAT,2021-06-01,50.49,
Qatar,QAT,2021-06-02,50.99,
Qatar,QAT,2021-06-03,51.55,
Qatar,QAT,2021-06-04,52.08,
Qatar,QAT,2021-06-05,52.26,
Qatar,QAT,2021-06-06,52.61,
Qatar,QAT,2021-06-07,53.05,
Qatar,QAT,2021-06-08,53.28,
Qatar,QAT,2021-06-09,53.45,
Qatar,QAT,2021-06-10,53.65,
Qatar,QAT,2021-06-11,53.87,
Qatar,QAT,2021-06-12,54.02,
Qatar,QAT,2021-06-13,54.17,
Qatar,QAT,2021-06-14,54.38,
Qatar,QAT,2021-06-15,54.66,
Qatar,QAT,2021-06-16,54.8,
Qatar,QAT,2021-06-17,54.93,
Qatar,QAT,2021-06-18,55.08,
Qatar,QAT,2021-06-19,55.17,
Qatar,QAT,2021-06-20,55.3,
Qatar,QAT,2021-06-21,55.46,
Qatar,QAT,2021-06-22,55.59,
Qatar,QAT,2021-06-23,55.79,
Qatar,QAT,2021-06-24,56.23,
Qatar,QAT,2021-06-25,56.61,
Qatar,QAT,2021-06-26,56.82,
Qatar,QAT,2021-06-27,57.2,
Qatar,QAT,2021-06-28,57.66,
Qatar,QAT,2021-06-29,58.07,
Qatar,QAT,2021-06-30,58.52,
Qatar,QAT,2021-07-01,58.99,
Qatar,QAT,2021-07-02,59.34,
Qatar,QAT,2021-07-03,59.57,
Qatar,QAT,2021-07-04,60.08,
Qatar,QAT,2021-07-05,60.7,
Qatar,QAT,2021-07-06,61.32,
Qatar,QAT,2021-07-07,61.95,
Qatar,QAT,2021-07-08,62.78,
Qatar,QAT,2021-07-09,62.96,
Qatar,QAT,2021-07-10,63.04,
Qatar,QAT,2021-07-11,63.12,
Qatar,QAT,2021-07-12,63.28,
Qatar,QAT,2021-07-13,63.71,
Qatar,QAT,2021-07-14,64.16,
Qatar,QAT,2021-07-15,64.6,
Qatar,QAT,2021-07-16,64.99,
Qatar,QAT,2021-07-17,65.07,
Qatar,QAT,2021-07-18,65.38,
Qatar,QAT,2021-07-19,66.03,
Qatar,QAT,2021-07-20,66.34,
Qatar,QAT,2021-07-21,66.39,
Qatar,QAT,2021-07-22,66.75,
Qatar,QAT,2021-07-23,67.07,
Qatar,QAT,2021-07-24,67.13,
Qatar,QAT,2021-07-26,68.16,
Qatar,QAT,2021-07-27,68.69,
Qatar,QAT,2021-07-28,69.24,
Qatar,QAT,2021-07-29,69.77,
Qatar,QAT,2021-07-30,69.98,
Qatar,QAT,2021-07-31,70.07,
Qatar,QAT,2021-08-01,70.48,
Qatar,QAT,2021-08-02,70.88,
Qatar,QAT,2021-08-03,71.31,
Qatar,QAT,2021-08-04,71.68,
Qatar,QAT,2021-08-05,72.13,
Qatar,QAT,2021-08-06,72.52,
Qatar,QAT,2021-08-07,72.6,
Qatar,QAT,2021-08-08,72.84,
Qatar,QAT,2021-08-09,73.88,
Qatar,QAT,2021-08-10,74.25,
Qatar,QAT,2021-08-11,74.58,
Qatar,QAT,2021-08-13,75.09,
Qatar,QAT,2021-08-14,75.25,
Qatar,QAT,2021-08-15,75.55,
Qatar,QAT,2021-08-16,75.96,
Qatar,QAT,2021-08-17,76.29,
Qatar,QAT,2021-08-18,76.58,
Qatar,QAT,2021-08-19,76.99,
Qatar,QAT,2021-08-20,77.44,
Qatar,QAT,2021-08-22,77.49,
Qatar,QAT,2021-08-23,77.7,
Qatar,QAT,2021-08-24,77.85,
Qatar,QAT,2021-08-25,78.06,
Qatar,QAT,2021-08-26,78.29,
Qatar,QAT,2021-08-29,79.13,
Qatar,QAT,2021-08-31,79.29,
Qatar,QAT,2021-09-01,79.43,
Qatar,QAT,2021-09-02,79.76,
Qatar,QAT,2021-09-04,79.76,
Qatar,QAT,2021-09-06,80,
Qatar,QAT,2021-09-08,80.16,
Qatar,QAT,2021-09-09,80.25,
Qatar,QAT,2021-09-11,80.54,
Romania,ROU,2020-12-27,0.01,
Romania,ROU,2020-12-28,0.01,
Romania,ROU,2020-12-29,0.01,
Romania,ROU,2020-12-30,0.03,
Romania,ROU,2020-12-31,0.05,
Romania,ROU,2021-01-01,0.06,
Romania,ROU,2021-01-02,0.07,
Romania,ROU,2021-01-03,0.07,
Romania,ROU,2021-01-04,0.13,
Romania,ROU,2021-01-05,0.22,
Romania,ROU,2021-01-06,0.31,
Romania,ROU,2021-01-07,0.4,
Romania,ROU,2021-01-08,0.48,
Romania,ROU,2021-01-09,0.53,
Romania,ROU,2021-01-10,0.57,
Romania,ROU,2021-01-11,0.65,
Romania,ROU,2021-01-12,0.73,
Romania,ROU,2021-01-13,0.81,
Romania,ROU,2021-01-14,0.81,
Romania,ROU,2021-01-15,0.96,
Romania,ROU,2021-01-16,1.03,
Romania,ROU,2021-01-17,1.06,
Romania,ROU,2021-01-18,1.22,
Romania,ROU,2021-01-19,1.4,
Romania,ROU,2021-01-20,1.58,
Romania,ROU,2021-01-21,1.77,
Romania,ROU,2021-01-22,1.96,
Romania,ROU,2021-01-23,2.12,
Romania,ROU,2021-01-24,2.26,
Romania,ROU,2021-01-25,2.4,
Romania,ROU,2021-01-26,2.55,
Romania,ROU,2021-01-27,2.68,
Romania,ROU,2021-01-28,2.79,
Romania,ROU,2021-01-29,2.9,
Romania,ROU,2021-01-30,2.99,
Romania,ROU,2021-01-31,3.06,
Romania,ROU,2021-02-01,3.13,
Romania,ROU,2021-02-02,3.19,
Romania,ROU,2021-02-03,3.24,
Romania,ROU,2021-02-04,3.29,
Romania,ROU,2021-02-05,3.34,
Romania,ROU,2021-02-06,3.39,
Romania,ROU,2021-02-07,3.43,
Romania,ROU,2021-02-08,3.46,
Romania,ROU,2021-02-09,3.49,
Romania,ROU,2021-02-10,3.51,
Romania,ROU,2021-02-11,3.53,
Romania,ROU,2021-02-12,3.55,
Romania,ROU,2021-02-13,3.57,
Romania,ROU,2021-02-14,3.59,
Romania,ROU,2021-02-15,3.64,
Romania,ROU,2021-02-16,3.74,
Romania,ROU,2021-02-17,3.84,
Romania,ROU,2021-02-18,3.94,
Romania,ROU,2021-02-19,4.03,
Romania,ROU,2021-02-20,4.12,
Romania,ROU,2021-02-21,4.2,
Romania,ROU,2021-02-22,4.28,
Romania,ROU,2021-02-23,4.38,
Romania,ROU,2021-02-24,4.47,
Romania,ROU,2021-02-25,4.56,
Romania,ROU,2021-02-26,4.65,
Romania,ROU,2021-02-27,4.73,
Romania,ROU,2021-02-28,4.79,
Romania,ROU,2021-03-01,4.95,
Romania,ROU,2021-03-02,5.14,
Romania,ROU,2021-03-03,5.34,
Romania,ROU,2021-03-04,5.53,
Romania,ROU,2021-03-05,5.73,
Romania,ROU,2021-03-06,5.94,
Romania,ROU,2021-03-07,6.14,
Romania,ROU,2021-03-08,6.34,
Romania,ROU,2021-03-09,6.56,
Romania,ROU,2021-03-10,6.78,
Romania,ROU,2021-03-11,6.99,
Romania,ROU,2021-03-12,7.19,
Romania,ROU,2021-03-13,7.39,
Romania,ROU,2021-03-14,7.57,
Romania,ROU,2021-03-15,7.77,
Romania,ROU,2021-03-16,8.01,
Romania,ROU,2021-03-17,8.22,
Romania,ROU,2021-03-18,8.45,
Romania,ROU,2021-03-19,8.67,
Romania,ROU,2021-03-20,8.91,
Romania,ROU,2021-03-21,9.13,
Romania,ROU,2021-03-22,9.25,
Romania,ROU,2021-03-23,9.41,
Romania,ROU,2021-03-24,9.57,
Romania,ROU,2021-03-25,9.73,
Romania,ROU,2021-03-26,9.87,
Romania,ROU,2021-03-27,10.01,
Romania,ROU,2021-03-28,10.14,
Romania,ROU,2021-03-29,10.26,
Romania,ROU,2021-03-30,10.41,
Romania,ROU,2021-03-31,10.54,
Romania,ROU,2021-04-01,10.67,
Romania,ROU,2021-04-02,10.8,
Romania,ROU,2021-04-03,10.93,
Romania,ROU,2021-04-04,11.04,
Romania,ROU,2021-04-05,11.15,
Romania,ROU,2021-04-06,11.27,
Romania,ROU,2021-04-07,11.4,
Romania,ROU,2021-04-08,11.53,
Romania,ROU,2021-04-09,11.65,
Romania,ROU,2021-04-10,11.81,
Romania,ROU,2021-04-11,11.95,
Romania,ROU,2021-04-12,12.16,
Romania,ROU,2021-04-13,12.4,
Romania,ROU,2021-04-14,12.66,
Romania,ROU,2021-04-15,12.92,
Romania,ROU,2021-04-16,13.19,
Romania,ROU,2021-04-17,13.48,
Romania,ROU,2021-04-18,13.73,
Romania,ROU,2021-04-19,13.99,
Romania,ROU,2021-04-20,14.31,
Romania,ROU,2021-04-21,14.64,
Romania,ROU,2021-04-22,14.96,
Romania,ROU,2021-04-23,15.27,
Romania,ROU,2021-04-24,15.6,
Romania,ROU,2021-04-25,15.88,
Romania,ROU,2021-04-26,16.17,
Romania,ROU,2021-04-27,16.46,
Romania,ROU,2021-04-28,16.74,
Romania,ROU,2021-04-29,17,
Romania,ROU,2021-04-30,17.27,
Romania,ROU,2021-05-01,17.44,
Romania,ROU,2021-05-02,17.54,
Romania,ROU,2021-05-03,17.66,
Romania,ROU,2021-05-04,17.83,
Romania,ROU,2021-05-05,18.04,
Romania,ROU,2021-05-06,18.25,
Romania,ROU,2021-05-07,18.45,
Romania,ROU,2021-05-08,18.72,
Romania,ROU,2021-05-09,18.97,
Romania,ROU,2021-05-10,19.2,
Romania,ROU,2021-05-11,19.4,
Romania,ROU,2021-05-12,19.61,
Romania,ROU,2021-05-13,19.81,
Romania,ROU,2021-05-14,20.05,
Romania,ROU,2021-05-15,20.32,
Romania,ROU,2021-05-16,20.54,
Romania,ROU,2021-05-17,20.72,
Romania,ROU,2021-05-18,20.9,
Romania,ROU,2021-05-19,21.07,
Romania,ROU,2021-05-20,21.21,
Romania,ROU,2021-05-21,21.36,
Romania,ROU,2021-05-22,21.5,
Romania,ROU,2021-05-23,21.62,
Romania,ROU,2021-05-24,21.75,
Romania,ROU,2021-05-25,21.87,
Romania,ROU,2021-05-26,22,
Romania,ROU,2021-05-27,22.13,
Romania,ROU,2021-05-28,22.26,
Romania,ROU,2021-05-29,22.38,
Romania,ROU,2021-05-30,22.48,
Romania,ROU,2021-05-31,22.59,
Romania,ROU,2021-06-01,22.67,
Romania,ROU,2021-06-02,22.78,
Romania,ROU,2021-06-03,22.9,
Romania,ROU,2021-06-04,23.03,
Romania,ROU,2021-06-05,23.14,
Romania,ROU,2021-06-06,23.21,
Romania,ROU,2021-06-07,23.3,
Romania,ROU,2021-06-08,23.41,
Romania,ROU,2021-06-09,23.51,
Romania,ROU,2021-06-10,23.6,
Romania,ROU,2021-06-11,23.69,
Romania,ROU,2021-06-12,23.76,
Romania,ROU,2021-06-13,23.82,
Romania,ROU,2021-06-14,23.88,
Romania,ROU,2021-06-15,23.95,
Romania,ROU,2021-06-16,24.02,
Romania,ROU,2021-06-17,24.08,
Romania,ROU,2021-06-18,24.15,
Romania,ROU,2021-06-19,24.19,
Romania,ROU,2021-06-20,24.22,
Romania,ROU,2021-06-21,24.26,
Romania,ROU,2021-06-22,24.31,
Romania,ROU,2021-06-23,24.37,
Romania,ROU,2021-06-24,24.43,
Romania,ROU,2021-06-27,24.45,
Romania,ROU,2021-06-28,24.58,
Romania,ROU,2021-06-29,24.63,
Romania,ROU,2021-06-30,24.68,
Romania,ROU,2021-07-01,24.74,
Romania,ROU,2021-07-03,24.75,
Romania,ROU,2021-07-04,24.86,
Romania,ROU,2021-07-05,24.91,
Romania,ROU,2021-07-06,24.96,
Romania,ROU,2021-07-07,25.01,
Romania,ROU,2021-07-08,25.07,
Romania,ROU,2021-07-09,25.15,
Romania,ROU,2021-07-10,25.16,
Romania,ROU,2021-07-11,25.16,
Romania,ROU,2021-07-12,25.2,
Romania,ROU,2021-07-13,25.25,
Romania,ROU,2021-07-14,25.3,
Romania,ROU,2021-07-15,25.35,
Romania,ROU,2021-07-16,25.4,
Romania,ROU,2021-07-19,25.44,
Romania,ROU,2021-07-20,25.56,
Romania,ROU,2021-07-21,25.62,
Romania,ROU,2021-07-22,25.68,
Romania,ROU,2021-07-23,25.73,
Romania,ROU,2021-07-24,25.77,
Romania,ROU,2021-07-25,25.8,
Romania,ROU,2021-07-26,25.85,
Romania,ROU,2021-07-28,25.88,
Romania,ROU,2021-07-29,26.01,
Romania,ROU,2021-07-30,26.07,
Romania,ROU,2021-07-31,26.11,
Romania,ROU,2021-08-01,26.13,
Romania,ROU,2021-08-02,26.18,
Romania,ROU,2021-08-03,26.23,
Romania,ROU,2021-08-04,26.29,
Romania,ROU,2021-08-05,26.35,
Romania,ROU,2021-08-06,26.41,
Romania,ROU,2021-08-07,26.44,
Romania,ROU,2021-08-09,26.45,
Romania,ROU,2021-08-10,26.57,
Romania,ROU,2021-08-11,26.62,
Romania,ROU,2021-08-12,26.67,
Romania,ROU,2021-08-13,26.72,
Romania,ROU,2021-08-14,26.75,
Romania,ROU,2021-08-15,26.77,
Romania,ROU,2021-08-16,26.81,
Romania,ROU,2021-08-17,26.86,
Romania,ROU,2021-08-18,26.91,
Romania,ROU,2021-08-19,26.96,
Romania,ROU,2021-08-20,27.01,
Romania,ROU,2021-08-21,27.04,
Romania,ROU,2021-08-22,27.06,
Romania,ROU,2021-08-23,27.1,
Romania,ROU,2021-08-24,27.15,
Romania,ROU,2021-08-25,27.2,
Romania,ROU,2021-08-26,27.25,
Romania,ROU,2021-08-27,27.3,
Romania,ROU,2021-08-28,27.33,
Romania,ROU,2021-08-29,27.34,
Romania,ROU,2021-08-30,27.38,
Romania,ROU,2021-08-31,27.43,
Romania,ROU,2021-09-01,27.47,
Romania,ROU,2021-09-02,27.51,
Romania,ROU,2021-09-03,27.55,
Romania,ROU,2021-09-04,27.58,
Romania,ROU,2021-09-05,27.59,
Romania,ROU,2021-09-06,27.62,
Romania,ROU,2021-09-07,27.65,
Romania,ROU,2021-09-08,27.69,
Romania,ROU,2021-09-09,27.72,
Romania,ROU,2021-09-10,27.76,
Romania,ROU,2021-09-11,27.79,
Romania,ROU,2021-09-12,27.8,
Romania,ROU,2021-09-13,27.83,
Romania,ROU,2021-09-14,27.87,
Romania,ROU,2021-09-15,27.91,
Romania,ROU,2021-09-16,27.95,
Romania,ROU,2021-09-17,28.01,
Romania,ROU,2021-09-18,28.05,
Romania,ROU,2021-09-19,28.06,
Romania,ROU,2021-09-20,28.13,
Romania,ROU,2021-09-21,28.19,
Romania,ROU,2021-09-22,28.27,
Romania,ROU,2021-09-23,28.35,
Romania,ROU,2021-09-24,28.44,
Romania,ROU,2021-09-25,28.51,
Romania,ROU,2021-09-26,28.56,
Romania,ROU,2021-09-27,28.64,
Romania,ROU,2021-11-28,40.6,
Russia,RUS,2020-12-15,0.02,
Russia,RUS,2020-12-22,0.04,
Russia,RUS,2021-01-02,0.55,
Russia,RUS,2021-01-13,0.69,
Russia,RUS,2021-03-02,2.85,
Russia,RUS,2021-03-03,2.94,
Russia,RUS,2021-03-04,3.22,
Russia,RUS,2021-03-05,3.36,
Russia,RUS,2021-03-06,3.48,
Russia,RUS,2021-03-07,3.51,
Russia,RUS,2021-03-08,3.52,
Russia,RUS,2021-03-09,3.53,
Russia,RUS,2021-03-10,3.61,
Russia,RUS,2021-03-11,3.68,
Russia,RUS,2021-03-17,3.69,
Russia,RUS,2021-03-18,3.72,
Russia,RUS,2021-03-19,3.8,
Russia,RUS,2021-03-20,3.84,
Russia,RUS,2021-03-21,3.85,
Russia,RUS,2021-03-29,4.69,
Russia,RUS,2021-03-30,4.72,
Russia,RUS,2021-03-31,4.8,
Russia,RUS,2021-04-01,4.91,
Russia,RUS,2021-04-02,4.97,
Russia,RUS,2021-04-03,5.1,
Russia,RUS,2021-04-04,5.14,
Russia,RUS,2021-04-05,5.19,
Russia,RUS,2021-04-06,5.31,
Russia,RUS,2021-04-07,5.42,
Russia,RUS,2021-04-08,5.58,
Russia,RUS,2021-04-09,5.71,
Russia,RUS,2021-04-10,5.88,
Russia,RUS,2021-04-11,5.96,
Russia,RUS,2021-04-12,6.04,
Russia,RUS,2021-04-13,6.19,
Russia,RUS,2021-04-14,6.4,
Russia,RUS,2021-04-15,6.49,
Russia,RUS,2021-04-16,6.67,
Russia,RUS,2021-04-17,6.8,
Russia,RUS,2021-04-18,6.87,
Russia,RUS,2021-04-19,6.91,
Russia,RUS,2021-04-20,7.09,
Russia,RUS,2021-04-21,7.21,
Russia,RUS,2021-04-22,7.39,
Russia,RUS,2021-04-23,7.54,
Russia,RUS,2021-04-24,7.75,
Russia,RUS,2021-04-25,7.79,
Russia,RUS,2021-04-26,7.84,
Russia,RUS,2021-04-27,7.95,
Russia,RUS,2021-04-28,8.16,
Russia,RUS,2021-04-29,8.33,
Russia,RUS,2021-04-30,8.43,
Russia,RUS,2021-05-01,8.48,
Russia,RUS,2021-05-02,8.52,
Russia,RUS,2021-05-03,8.53,
Russia,RUS,2021-05-04,8.55,
Russia,RUS,2021-05-05,8.71,
Russia,RUS,2021-05-06,8.84,
Russia,RUS,2021-05-07,8.87,
Russia,RUS,2021-05-08,8.95,
Russia,RUS,2021-05-10,9.02,
Russia,RUS,2021-05-11,9.05,
Russia,RUS,2021-05-12,9.3,
Russia,RUS,2021-05-13,9.36,
Russia,RUS,2021-05-14,9.5,
Russia,RUS,2021-05-15,9.78,
Russia,RUS,2021-05-16,9.81,
Russia,RUS,2021-05-17,9.84,
Russia,RUS,2021-05-18,10,
Russia,RUS,2021-05-19,10.09,
Russia,RUS,2021-05-20,10.2,
Russia,RUS,2021-05-21,10.3,
Russia,RUS,2021-05-22,10.5,
Russia,RUS,2021-05-23,10.53,
Russia,RUS,2021-05-24,10.7,
Russia,RUS,2021-05-25,10.81,
Russia,RUS,2021-05-26,11.07,
Russia,RUS,2021-05-27,11.12,
Russia,RUS,2021-05-28,11.19,
Russia,RUS,2021-05-29,11.29,
Russia,RUS,2021-05-30,11.33,
Russia,RUS,2021-05-31,11.36,
Russia,RUS,2021-06-01,11.45,
Russia,RUS,2021-06-02,11.65,
Russia,RUS,2021-06-03,11.74,
Russia,RUS,2021-06-04,11.94,
Russia,RUS,2021-06-05,11.99,
Russia,RUS,2021-06-06,12.03,
Russia,RUS,2021-06-07,12.11,
Russia,RUS,2021-06-08,12.19,
Russia,RUS,2021-06-09,12.31,
Russia,RUS,2021-06-10,12.42,
Russia,RUS,2021-06-11,12.52,
Russia,RUS,2021-06-12,12.65,
Russia,RUS,2021-06-13,12.69,
Russia,RUS,2021-06-14,12.7,
Russia,RUS,2021-06-15,12.71,
Russia,RUS,2021-06-16,12.82,
Russia,RUS,2021-06-17,13.17,
Russia,RUS,2021-06-18,13.32,
Russia,RUS,2021-06-19,13.4,
Russia,RUS,2021-06-20,13.47,
Russia,RUS,2021-06-21,13.61,
Russia,RUS,2021-06-22,13.94,
Russia,RUS,2021-06-23,13.97,
Russia,RUS,2021-06-24,14.17,
Russia,RUS,2021-06-25,14.46,
Russia,RUS,2021-06-26,14.71,
Russia,RUS,2021-06-27,14.81,
Russia,RUS,2021-06-28,14.93,
Russia,RUS,2021-06-29,15.21,
Russia,RUS,2021-06-30,15.55,
Russia,RUS,2021-07-01,16,
Russia,RUS,2021-07-02,16.6,
Russia,RUS,2021-07-03,16.89,
Russia,RUS,2021-07-04,17.11,
Russia,RUS,2021-07-05,17.23,
Russia,RUS,2021-07-06,17.88,
Russia,RUS,2021-07-07,18.28,
Russia,RUS,2021-07-08,18.54,
Russia,RUS,2021-07-09,19.12,
Russia,RUS,2021-07-10,19.49,
Russia,RUS,2021-07-11,19.63,
Russia,RUS,2021-07-12,19.7,
Russia,RUS,2021-07-13,20.17,
Russia,RUS,2021-07-14,20.63,
Russia,RUS,2021-07-15,20.93,
Russia,RUS,2021-07-16,21.77,
Russia,RUS,2021-07-17,21.85,
Russia,RUS,2021-07-18,21.99,
Russia,RUS,2021-07-19,22.04,
Russia,RUS,2021-07-20,22.74,
Russia,RUS,2021-07-21,22.95,
Russia,RUS,2021-07-22,23.19,
Russia,RUS,2021-07-23,23.63,
Russia,RUS,2021-07-24,23.69,
Russia,RUS,2021-07-25,23.75,
Russia,RUS,2021-07-26,23.83,
Russia,RUS,2021-07-27,24.18,
Russia,RUS,2021-07-28,24.37,
Russia,RUS,2021-07-29,24.69,
Russia,RUS,2021-07-30,24.87,
Russia,RUS,2021-07-31,25.1,
Russia,RUS,2021-08-01,25.19,
Russia,RUS,2021-08-02,25.23,
Russia,RUS,2021-08-03,25.47,
Russia,RUS,2021-08-04,25.85,
Russia,RUS,2021-08-05,25.93,
Russia,RUS,2021-08-06,26.08,
Russia,RUS,2021-08-07,26.31,
Russia,RUS,2021-08-08,26.45,
Russia,RUS,2021-08-09,26.47,
Russia,RUS,2021-08-10,26.7,
Russia,RUS,2021-08-11,26.97,
Russia,RUS,2021-08-12,27.16,
Russia,RUS,2021-08-13,27.68,
Russia,RUS,2021-08-14,27.86,
Russia,RUS,2021-08-15,27.91,
Russia,RUS,2021-08-16,28.04,
Russia,RUS,2021-08-17,28.17,
Russia,RUS,2021-08-18,28.28,
Russia,RUS,2021-08-19,28.48,
Russia,RUS,2021-08-20,28.66,
Russia,RUS,2021-08-21,28.9,
Russia,RUS,2021-08-22,28.98,
Russia,RUS,2021-08-23,29.02,
Russia,RUS,2021-08-24,29.19,
Russia,RUS,2021-08-25,29.35,
Russia,RUS,2021-08-26,29.46,
Russia,RUS,2021-08-27,29.65,
Russia,RUS,2021-08-28,29.77,
Russia,RUS,2021-08-29,29.83,
Russia,RUS,2021-08-30,29.92,
Russia,RUS,2021-08-31,30,
Russia,RUS,2021-09-01,30.13,
Russia,RUS,2021-09-02,30.26,
Russia,RUS,2021-09-03,30.36,
Russia,RUS,2021-09-04,30.44,
Russia,RUS,2021-09-05,30.49,
Russia,RUS,2021-09-06,30.53,
Russia,RUS,2021-09-07,30.74,
Russia,RUS,2021-09-08,30.78,
Russia,RUS,2021-09-09,30.89,
Russia,RUS,2021-09-10,31.15,
Russia,RUS,2021-09-11,31.2,
Russia,RUS,2021-09-12,31.25,
Russia,RUS,2021-09-13,31.63,
Russia,RUS,2021-09-14,31.64,
Russia,RUS,2021-09-15,31.82,
Russia,RUS,2021-09-16,31.94,
Russia,RUS,2021-09-17,32.04,
Russia,RUS,2021-09-19,32.08,
Russia,RUS,2021-09-20,32.16,
Russia,RUS,2021-09-21,32.27,
Russia,RUS,2021-09-22,32.41,
Russia,RUS,2021-09-24,32.53,
Russia,RUS,2021-09-25,32.59,
Russia,RUS,2021-09-26,32.62,
Russia,RUS,2021-09-27,32.78,
Russia,RUS,2021-09-28,32.81,
Russia,RUS,2021-09-29,32.87,
Russia,RUS,2021-09-30,32.95,
Russia,RUS,2021-10-01,33.13,
Russia,RUS,2021-10-02,33.26,
Russia,RUS,2021-10-03,33.32,
Russia,RUS,2021-10-04,33.35,
Russia,RUS,2021-10-05,33.4,
Russia,RUS,2021-10-06,33.51,
Russia,RUS,2021-10-07,33.68,
Russia,RUS,2021-10-08,33.74,
Russia,RUS,2021-10-09,33.82,
Russia,RUS,2021-10-10,33.9,
Russia,RUS,2021-10-11,33.97,
Russia,RUS,2021-10-12,34.05,
Russia,RUS,2021-10-13,34.16,
Russia,RUS,2021-10-14,34.25,
Russia,RUS,2021-10-15,34.39,
Russia,RUS,2021-10-20,35.61,
Russia,RUS,2021-10-21,35.65,
Russia,RUS,2021-10-22,35.95,
Russia,RUS,2021-10-23,36.23,
Russia,RUS,2021-10-28,36.99,
Russia,RUS,2021-10-29,37.43,
Russia,RUS,2021-10-30,37.84,
Russia,RUS,2021-10-31,38.01,
Russia,RUS,2021-11-01,38.17,
Russia,RUS,2021-11-02,38.51,
Russia,RUS,2021-11-03,38.85,
Russia,RUS,2021-11-04,39.47,
Russia,RUS,2021-11-07,39.75,
Russia,RUS,2021-11-08,39.82,
Russia,RUS,2021-11-09,40.24,
Russia,RUS,2021-11-10,40.44,
Russia,RUS,2021-11-11,40.81,
Russia,RUS,2021-11-12,41.23,
Russia,RUS,2021-11-13,41.51,
Russia,RUS,2021-11-14,41.92,
Russia,RUS,2021-11-15,42.16,
Russia,RUS,2021-11-16,42.46,
Russia,RUS,2021-11-17,42.9,
Russia,RUS,2021-11-18,43.1,
Russia,RUS,2021-11-19,43.37,
Russia,RUS,2021-11-20,43.52,
Russia,RUS,2021-11-22,43.93,
Russia,RUS,2021-11-23,44.08,
Russia,RUS,2021-11-24,44.39,
Russia,RUS,2021-11-25,44.72,
Russia,RUS,2021-11-26,45.13,
Russia,RUS,2021-11-27,45.24,
Russia,RUS,2021-11-28,45.37,
Russia,RUS,2021-11-29,45.41,
Russia,RUS,2021-11-30,45.74,
Russia,RUS,2021-12-01,45.93,
Russia,RUS,2021-12-02,46.1,
Russia,RUS,2021-12-03,46.24,
Russia,RUS,2021-12-04,46.6,
Rwanda,RWA,2021-02-15,0,
Rwanda,RWA,2021-03-05,0.57,
